window_idx,equipment_id,operating_mode,batch,anomaly_type,label
276,EQ-001,normal,v1,normal,0
2418,EQ-003,normal,v1,normal,0
1222,EQ-002,normal,v1,normal,0
4894,EQ-005,startup,v1,normal,0
3648,EQ-004,normal,v1,normal,0
2752,EQ-003,normal,v1,normal,0
2632,EQ-003,normal,v1,normal,0
525,EQ-001,normal,v1,normal,0
2813,EQ-003,normal,v1,normal,0
1221,EQ-002,normal,v1,normal,0
1474,EQ-002,normal,v1,normal,0
2296,EQ-003,normal,v1,bearing_degradation,1
3516,EQ-004,normal,v1,normal,0
2214,EQ-003,normal,v1,normal,0
1421,EQ-002,normal,v1,sensor_malfunction,1
2644,EQ-003,normal,v1,normal,0
1470,EQ-002,normal,v1,normal,0
4760,EQ-005,normal,v1,normal,0
1159,EQ-002,normal,v1,normal,0
2381,EQ-003,normal,v1,normal,0
3781,EQ-004,normal,v1,normal,0
1713,EQ-002,normal,v1,normal,0
351,EQ-001,normal,v1,normal,0
3902,EQ-004,normal,v1,normal,0
2408,EQ-003,normal,v1,normal,0
2758,EQ-003,normal,v1,normal,0
2827,EQ-003,normal,v1,normal,0
563,EQ-001,normal,v1,normal,0
2803,EQ-003,normal,v1,normal,0
2070,EQ-003,high_load,v1,normal,0
3234,EQ-004,normal,v1,normal,0
2768,EQ-003,normal,v1,normal,0
44,EQ-001,high_load,v1,normal,0
4802,EQ-005,normal,v1,thermal_runaway,1
4673,EQ-005,normal,v1,normal,0
754,EQ-001,normal,v1,normal,0
3291,EQ-004,normal,v1,normal,0
3729,EQ-004,normal,v1,normal,0
1176,EQ-002,normal,v1,sensor_malfunction,1
3481,EQ-004,normal,v1,normal,0
3686,EQ-004,normal,v1,normal,0
2591,EQ-003,normal,v1,normal,0
1230,EQ-002,normal,v1,normal,0
4554,EQ-005,normal,v1,normal,0
1786,EQ-002,normal,v1,normal,0
4448,EQ-005,normal,v1,normal,0
3857,EQ-004,normal,v1,normal,0
4602,EQ-005,normal,v1,normal,0
4370,EQ-005,normal,v1,normal,0
3725,EQ-004,normal,v1,normal,0
2497,EQ-003,normal,v1,normal,0
4784,EQ-005,normal,v1,normal,0
3345,EQ-004,normal,v1,normal,0
3544,EQ-004,normal,v1,normal,0
1878,EQ-002,normal,v1,normal,0
73,EQ-001,high_load,v1,normal,0
3775,EQ-004,normal,v1,normal,0
354,EQ-001,normal,v1,pressure_leak,1
3641,EQ-004,normal,v1,normal,0
4632,EQ-005,normal,v1,normal,0
3778,EQ-004,normal,v1,normal,0
4860,EQ-005,normal,v1,normal,0
875,EQ-001,normal,v1,normal,0
4239,EQ-005,normal,v1,normal,0
1571,EQ-002,normal,v1,normal,0
4339,EQ-005,normal,v1,normal,0
1999,EQ-003,high_load,v1,pressure_leak,1
2779,EQ-003,normal,v1,normal,0
4692,EQ-005,normal,v1,normal,0
3980,EQ-005,high_load,v1,normal,0
3950,EQ-005,high_load,v1,normal,0
4009,EQ-005,normal,v1,normal,0
1899,EQ-002,normal,v1,thermal_runaway,1
585,EQ-001,normal,v1,normal,0
1236,EQ-002,normal,v1,normal,0
657,EQ-001,normal,v1,normal,0
2521,EQ-003,normal,v1,normal,0
51,EQ-001,high_load,v1,normal,0
1054,EQ-002,high_load,v1,normal,0
2773,EQ-003,normal,v1,normal,0
3494,EQ-004,normal,v1,normal,0
2963,EQ-004,high_load,v1,bearing_degradation,1
4843,EQ-005,normal,v1,normal,0
2060,EQ-003,high_load,v1,thermal_runaway,1
3600,EQ-004,normal,v1,normal,0
2694,EQ-003,normal,v1,normal,0
296,EQ-001,normal,v1,normal,0
77,EQ-001,high_load,v1,normal,0
4303,EQ-005,normal,v1,normal,0
1800,EQ-002,normal,v1,normal,0
1524,EQ-002,normal,v1,normal,0
1684,EQ-002,normal,v1,normal,0
3789,EQ-004,normal,v1,pressure_leak,1
985,EQ-002,high_load,v1,normal,0
2972,EQ-004,high_load,v1,normal,0
4886,EQ-005,normal,v1,normal,0
1770,EQ-002,normal,v1,normal,0
1489,EQ-002,normal,v1,normal,0
559,EQ-001,normal,v1,normal,0
4373,EQ-005,normal,v1,normal,0
3474,EQ-004,normal,v1,normal,0
1916,EQ-002,normal,v1,normal,0
3241,EQ-004,normal,v1,normal,0
3989,EQ-005,high_load,v1,normal,0
2550,EQ-003,normal,v1,normal,0
4021,EQ-005,normal,v1,pressure_leak,1
3386,EQ-004,normal,v1,pressure_leak,1
1579,EQ-002,normal,v1,normal,0
1172,EQ-002,normal,v1,normal,0
3869,EQ-004,normal,v1,normal,0
1913,EQ-002,normal,v1,normal,0
3697,EQ-004,normal,v1,normal,0
2248,EQ-003,normal,v1,normal,0
3978,EQ-005,high_load,v1,normal,0
1011,EQ-002,high_load,v1,bearing_degradation,1
4084,EQ-005,normal,v1,normal,0
1412,EQ-002,normal,v1,normal,0
2855,EQ-003,normal,v1,normal,0
3637,EQ-004,normal,v1,normal,0
2807,EQ-003,normal,v1,normal,0
2265,EQ-003,normal,v1,normal,0
962,EQ-001,normal,v1,normal,0
2342,EQ-003,normal,v1,normal,0
1403,EQ-002,normal,v1,normal,0
4257,EQ-005,normal,v1,normal,0
4617,EQ-005,normal,v1,normal,0
4208,EQ-005,normal,v1,normal,0
980,EQ-002,cooldown,v1,normal,0
619,EQ-001,normal,v1,normal,0
2793,EQ-003,normal,v1,normal,0
3852,EQ-004,normal,v1,bearing_degradation,1
310,EQ-001,normal,v1,normal,0
3770,EQ-004,normal,v1,normal,0
152,EQ-001,high_load,v1,normal,0
2912,EQ-003,normal,v1,sensor_malfunction,1
813,EQ-001,normal,v1,normal,0
4159,EQ-005,normal,v1,normal,0
4551,EQ-005,normal,v1,normal,0
1058,EQ-002,high_load,v1,normal,0
333,EQ-001,normal,v1,normal,0
4480,EQ-005,normal,v1,normal,0
3077,EQ-004,idle,v1,normal,0
2139,EQ-003,normal,v1,normal,0
2359,EQ-003,normal,v1,normal,0
3690,EQ-004,normal,v1,normal,0
2633,EQ-003,normal,v1,normal,0
240,EQ-001,normal,v1,thermal_runaway,1
3069,EQ-004,idle,v1,normal,0
4434,EQ-005,normal,v1,normal,0
1846,EQ-002,normal,v1,normal,0
3753,EQ-004,normal,v1,normal,0
114,EQ-001,high_load,v1,normal,0
2317,EQ-003,normal,v1,normal,0
807,EQ-001,normal,v1,normal,0
3319,EQ-004,normal,v1,normal,0
3701,EQ-004,normal,v1,normal,0
3380,EQ-004,normal,v1,normal,0
2808,EQ-003,normal,v1,normal,0
3244,EQ-004,normal,v1,normal,0
1402,EQ-002,normal,v1,normal,0
531,EQ-001,normal,v1,normal,0
2631,EQ-003,normal,v1,normal,0
1780,EQ-002,normal,v1,normal,0
2239,EQ-003,normal,v1,normal,0
3086,EQ-004,normal,v1,normal,0
1308,EQ-002,normal,v1,normal,0
2906,EQ-003,normal,v1,normal,0
41,EQ-001,high_load,v1,normal,0
876,EQ-001,normal,v1,normal,0
3098,EQ-004,normal,v1,normal,0
4792,EQ-005,normal,v1,normal,0
2225,EQ-003,normal,v1,normal,0
2845,EQ-003,normal,v1,normal,0
1725,EQ-002,normal,v1,pressure_leak,1
3268,EQ-004,normal,v1,bearing_degradation,1
3767,EQ-004,normal,v1,normal,0
2648,EQ-003,normal,v1,pressure_leak,1
1758,EQ-002,normal,v1,normal,0
3843,EQ-004,normal,v1,normal,0
3434,EQ-004,normal,v1,normal,0
2950,EQ-004,cooldown,v1,normal,0
147,EQ-001,high_load,v1,normal,0
3543,EQ-004,normal,v1,normal,0
1302,EQ-002,normal,v1,normal,0
47,EQ-001,high_load,v1,normal,0
651,EQ-001,normal,v1,sensor_malfunction,1
3133,EQ-004,normal,v1,normal,0
1049,EQ-002,high_load,v1,normal,0
1087,EQ-002,normal,v1,normal,0
918,EQ-001,normal,v1,normal,0
4495,EQ-005,normal,v1,normal,0
2397,EQ-003,normal,v1,normal,0
2975,EQ-004,high_load,v1,normal,0
4580,EQ-005,normal,v1,normal,0
2135,EQ-003,normal,v1,normal,0
4288,EQ-005,normal,v1,normal,0
692,EQ-001,normal,v1,normal,0
859,EQ-001,normal,v1,normal,0
4496,EQ-005,normal,v1,normal,0
1063,EQ-002,idle,v1,normal,0
2171,EQ-003,normal,v1,normal,0
2134,EQ-003,normal,v1,normal,0
2927,EQ-003,normal,v1,normal,0
182,EQ-001,normal,v1,normal,0
1861,EQ-002,normal,v1,normal,0
3114,EQ-004,normal,v1,normal,0
2619,EQ-003,normal,v1,normal,0
4841,EQ-005,normal,v1,sensor_malfunction,1
2193,EQ-003,normal,v1,normal,0
2850,EQ-003,normal,v1,normal,0
3660,EQ-004,normal,v1,normal,0
3176,EQ-004,normal,v1,pressure_leak,1
368,EQ-001,normal,v1,normal,0
297,EQ-001,normal,v1,normal,0
1194,EQ-002,normal,v1,normal,0
407,EQ-001,normal,v1,bearing_degradation,1
3884,EQ-004,normal,v1,normal,0
381,EQ-001,normal,v1,normal,0
3033,EQ-004,high_load,v1,normal,0
2907,EQ-003,normal,v1,normal,0
2822,EQ-003,normal,v1,normal,0
1523,EQ-002,normal,v1,normal,0
1078,EQ-002,normal,v1,normal,0
3766,EQ-004,normal,v1,normal,0
2881,EQ-003,normal,v1,normal,0
683,EQ-001,normal,v1,normal,0
1431,EQ-002,normal,v1,normal,0
3275,EQ-004,normal,v1,thermal_runaway,1
3021,EQ-004,high_load,v1,normal,0
441,EQ-001,normal,v1,normal,0
4191,EQ-005,normal,v1,normal,0
975,EQ-001,startup,v1,normal,0
2599,EQ-003,normal,v1,normal,0
954,EQ-001,normal,v1,normal,0
1429,EQ-002,normal,v1,normal,0
3265,EQ-004,normal,v1,normal,0
4135,EQ-005,normal,v1,normal,0
1335,EQ-002,normal,v1,normal,0
1543,EQ-002,normal,v1,normal,0
4729,EQ-005,normal,v1,normal,0
3932,EQ-005,high_load,v1,normal,0
1937,EQ-002,normal,v1,normal,0
816,EQ-001,normal,v1,normal,0
125,EQ-001,high_load,v1,normal,0
2303,EQ-003,normal,v1,normal,0
1398,EQ-002,normal,v1,normal,0
1424,EQ-002,normal,v1,sensor_malfunction,1
597,EQ-001,normal,v1,normal,0
2275,EQ-003,normal,v1,bearing_degradation,1
2054,EQ-003,high_load,v1,normal,0
2501,EQ-003,normal,v1,normal,0
4618,EQ-005,normal,v1,normal,0
2049,EQ-003,high_load,v1,normal,0
2865,EQ-003,normal,v1,normal,0
615,EQ-001,normal,v1,normal,0
2287,EQ-003,normal,v1,normal,0
1492,EQ-002,normal,v1,normal,0
1862,EQ-002,normal,v1,normal,0
1386,EQ-002,normal,v1,sensor_malfunction,1
2434,EQ-003,normal,v1,normal,0
4041,EQ-005,normal,v1,normal,0
2129,EQ-003,normal,v1,normal,0
2249,EQ-003,normal,v1,normal,0
3368,EQ-004,normal,v1,normal,0
4706,EQ-005,normal,v1,normal,0
4192,EQ-005,normal,v1,normal,0
1929,EQ-002,normal,v1,normal,0
1411,EQ-002,normal,v1,normal,0
2182,EQ-003,normal,v1,normal,0
187,EQ-001,normal,v1,normal,0
1216,EQ-002,normal,v1,normal,0
3879,EQ-004,normal,v1,normal,0
4735,EQ-005,normal,v1,normal,0
4601,EQ-005,normal,v1,normal,0
301,EQ-001,normal,v1,normal,0
2727,EQ-003,normal,v1,bearing_degradation,1
3138,EQ-004,normal,v1,normal,0
4235,EQ-005,normal,v1,normal,0
2782,EQ-003,normal,v1,pressure_leak,1
3787,EQ-004,normal,v1,normal,0
4475,EQ-005,normal,v1,bearing_degradation,1
3467,EQ-004,normal,v1,normal,0
2919,EQ-003,normal,v1,normal,0
2195,EQ-003,normal,v1,normal,0
4086,EQ-005,normal,v1,normal,0
4577,EQ-005,normal,v1,normal,0
1919,EQ-002,normal,v1,normal,0
708,EQ-001,normal,v1,normal,0
2036,EQ-003,high_load,v1,normal,0
4109,EQ-005,normal,v1,bearing_degradation,1
2686,EQ-003,normal,v1,sensor_malfunction,1
3818,EQ-004,normal,v1,normal,0
4394,EQ-005,normal,v1,normal,0
177,EQ-001,normal,v1,normal,0
3614,EQ-004,normal,v1,normal,0
2660,EQ-003,normal,v1,normal,0
1669,EQ-002,normal,v1,normal,0
2161,EQ-003,normal,v1,normal,0
236,EQ-001,normal,v1,thermal_runaway,1
2796,EQ-003,normal,v1,normal,0
2577,EQ-003,normal,v1,thermal_runaway,1
2534,EQ-003,normal,v1,normal,0
3000,EQ-004,high_load,v1,normal,0
3019,EQ-004,high_load,v1,normal,0
1555,EQ-002,normal,v1,normal,0
3432,EQ-004,normal,v1,bearing_degradation,1
2061,EQ-003,high_load,v1,thermal_runaway,1
780,EQ-001,normal,v1,normal,0
968,EQ-001,normal,v1,normal,0
3517,EQ-004,normal,v1,normal,0
3967,EQ-005,high_load,v1,normal,0
2951,EQ-004,cooldown,v1,bearing_degradation,1
2331,EQ-003,normal,v1,normal,0
2078,EQ-003,normal,v1,normal,0
2616,EQ-003,normal,v1,normal,0
2073,EQ-003,high_load,v1,normal,0
2655,EQ-003,normal,v1,normal,0
1086,EQ-002,normal,v1,normal,0
3111,EQ-004,normal,v1,normal,0
4211,EQ-005,normal,v1,normal,0
2571,EQ-003,normal,v1,pressure_leak,1
2585,EQ-003,normal,v1,thermal_runaway,1
243,EQ-001,normal,v1,normal,0
406,EQ-001,normal,v1,bearing_degradation,1
1016,EQ-002,high_load,v1,bearing_degradation,1
2643,EQ-003,normal,v1,normal,0
1247,EQ-002,normal,v1,normal,0
1322,EQ-002,normal,v1,normal,0
3644,EQ-004,normal,v1,normal,0
3092,EQ-004,normal,v1,normal,0
24,EQ-001,high_load,v1,normal,0
919,EQ-001,normal,v1,normal,0
4056,EQ-005,normal,v1,normal,0
2492,EQ-003,normal,v1,normal,0
4048,EQ-005,normal,v1,normal,0
399,EQ-001,normal,v1,sensor_malfunction,1
233,EQ-001,normal,v1,normal,0
1757,EQ-002,normal,v1,normal,0
1535,EQ-002,normal,v1,normal,0
1454,EQ-002,normal,v1,normal,0
2771,EQ-003,normal,v1,normal,0
3765,EQ-004,normal,v1,normal,0
2284,EQ-003,normal,v1,normal,0
209,EQ-001,normal,v1,bearing_degradation,1
2094,EQ-003,normal,v1,normal,0
160,EQ-001,normal,v1,normal,0
3553,EQ-004,normal,v1,bearing_degradation,1
2302,EQ-003,normal,v1,normal,0
2635,EQ-003,normal,v1,normal,0
1183,EQ-002,normal,v1,normal,0
4094,EQ-005,normal,v1,bearing_degradation,1
4641,EQ-005,normal,v1,bearing_degradation,1
1704,EQ-002,normal,v1,normal,0
452,EQ-001,normal,v1,bearing_degradation,1
3567,EQ-004,normal,v1,normal,0
2672,EQ-003,normal,v1,sensor_malfunction,1
2593,EQ-003,normal,v1,normal,0
4791,EQ-005,normal,v1,normal,0
4815,EQ-005,normal,v1,normal,0
689,EQ-001,normal,v1,normal,0
3153,EQ-004,normal,v1,normal,0
3719,EQ-004,normal,v1,normal,0
3744,EQ-004,normal,v1,normal,0
2243,EQ-003,normal,v1,normal,0
2204,EQ-003,normal,v1,normal,0
3630,EQ-004,normal,v1,normal,0
3540,EQ-004,normal,v1,normal,0
4828,EQ-005,normal,v1,bearing_degradation,1
1749,EQ-002,normal,v1,normal,0
4733,EQ-005,normal,v1,normal,0
2925,EQ-003,normal,v1,normal,0
1716,EQ-002,normal,v1,bearing_degradation,1
3224,EQ-004,normal,v1,normal,0
2703,EQ-003,normal,v1,normal,0
4836,EQ-005,normal,v1,sensor_malfunction,1
2367,EQ-003,normal,v1,normal,0
1479,EQ-002,normal,v1,normal,0
2311,EQ-003,normal,v1,thermal_runaway,1
1647,EQ-002,normal,v1,normal,0
4266,EQ-005,normal,v1,normal,0
1032,EQ-002,high_load,v1,normal,0
1735,EQ-002,normal,v1,normal,0
2824,EQ-003,normal,v1,normal,0
1039,EQ-002,high_load,v1,normal,0
2568,EQ-003,normal,v1,sensor_malfunction,1
4571,EQ-005,normal,v1,normal,0
905,EQ-001,normal,v1,bearing_degradation,1
912,EQ-001,normal,v1,normal,0
1094,EQ-002,normal,v1,normal,0
4327,EQ-005,normal,v1,normal,0
1108,EQ-002,normal,v1,normal,0
4023,EQ-005,normal,v1,pressure_leak,1
2984,EQ-004,high_load,v1,normal,0
1765,EQ-002,normal,v1,normal,0
3421,EQ-004,normal,v1,normal,0
3243,EQ-004,normal,v1,normal,0
1313,EQ-002,normal,v1,normal,0
2114,EQ-003,normal,v1,normal,0
2189,EQ-003,normal,v1,normal,0
1475,EQ-002,normal,v1,normal,0
2146,EQ-003,normal,v1,normal,0
1829,EQ-002,normal,v1,thermal_runaway,1
639,EQ-001,normal,v1,normal,0
3889,EQ-004,normal,v1,normal,0
2494,EQ-003,normal,v1,normal,0
969,EQ-001,normal,v1,normal,0
4044,EQ-005,normal,v1,normal,0
1606,EQ-002,normal,v1,normal,0
4768,EQ-005,normal,v1,normal,0
4118,EQ-005,normal,v1,normal,0
3959,EQ-005,high_load,v1,normal,0
4878,EQ-005,normal,v1,normal,0
4827,EQ-005,normal,v1,bearing_degradation,1
3043,EQ-004,high_load,v1,normal,0
219,EQ-001,normal,v1,thermal_runaway,1
2106,EQ-003,normal,v1,normal,0
3250,EQ-004,normal,v1,normal,0
2318,EQ-003,normal,v1,normal,0
3499,EQ-004,normal,v1,normal,0
1674,EQ-002,normal,v1,bearing_degradation,1
901,EQ-001,normal,v1,bearing_degradation,1
785,EQ-001,normal,v1,normal,0
3652,EQ-004,normal,v1,normal,0
1289,EQ-002,normal,v1,normal,0
106,EQ-001,high_load,v1,normal,0
3175,EQ-004,normal,v1,pressure_leak,1
1556,EQ-002,normal,v1,normal,0
4232,EQ-005,normal,v1,normal,0
429,EQ-001,normal,v1,thermal_runaway,1
4607,EQ-005,normal,v1,normal,0
3848,EQ-004,normal,v1,normal,0
3204,EQ-004,normal,v1,normal,0
4368,EQ-005,normal,v1,pressure_leak,1
609,EQ-001,normal,v1,normal,0
4713,EQ-005,normal,v1,normal,0
229,EQ-001,normal,v1,normal,0
431,EQ-001,normal,v1,thermal_runaway,1
1768,EQ-002,normal,v1,normal,0
1394,EQ-002,normal,v1,normal,0
1256,EQ-002,normal,v1,bearing_degradation,1
4463,EQ-005,normal,v1,normal,0
3915,EQ-004,startup,v1,normal,0
2046,EQ-003,high_load,v1,normal,0
1091,EQ-002,normal,v1,normal,0
4267,EQ-005,normal,v1,normal,0
893,EQ-001,normal,v1,normal,0
268,EQ-001,normal,v1,normal,0
971,EQ-001,normal,v1,normal,0
1106,EQ-002,normal,v1,normal,0
174,EQ-001,normal,v1,normal,0
2704,EQ-003,normal,v1,normal,0
3855,EQ-004,normal,v1,bearing_degradation,1
950,EQ-001,normal,v1,normal,0
1390,EQ-002,normal,v1,sensor_malfunction,1
594,EQ-001,normal,v1,normal,0
2241,EQ-003,normal,v1,normal,0
1079,EQ-002,normal,v1,normal,0
4378,EQ-005,normal,v1,normal,0
315,EQ-001,normal,v1,normal,0
4095,EQ-005,normal,v1,bearing_degradation,1
158,EQ-001,normal,v1,normal,0
1834,EQ-002,normal,v1,normal,0
363,EQ-001,normal,v1,normal,0
1706,EQ-002,normal,v1,normal,0
4676,EQ-005,normal,v1,normal,0
2989,EQ-004,high_load,v1,normal,0
1877,EQ-002,normal,v1,normal,0
2314,EQ-003,normal,v1,normal,0
2445,EQ-003,normal,v1,normal,0
4678,EQ-005,normal,v1,normal,0
4276,EQ-005,normal,v1,normal,0
2624,EQ-003,normal,v1,normal,0
1237,EQ-002,normal,v1,normal,0
1972,EQ-003,high_load,v1,normal,0
427,EQ-001,normal,v1,normal,0
3623,EQ-004,normal,v1,normal,0
1853,EQ-002,normal,v1,normal,0
4154,EQ-005,normal,v1,normal,0
4873,EQ-005,normal,v1,normal,0
1120,EQ-002,normal,v1,normal,0
1362,EQ-002,normal,v1,normal,0
4366,EQ-005,normal,v1,pressure_leak,1
1577,EQ-002,normal,v1,normal,0
4810,EQ-005,normal,v1,normal,0
214,EQ-001,normal,v1,thermal_runaway,1
3174,EQ-004,normal,v1,normal,0
404,EQ-001,normal,v1,sensor_malfunction,1
66,EQ-001,high_load,v1,normal,0
3022,EQ-004,high_load,v1,normal,0
3459,EQ-004,normal,v1,normal,0
527,EQ-001,normal,v1,normal,0
332,EQ-001,normal,v1,normal,0
2013,EQ-003,high_load,v1,normal,0
1904,EQ-002,normal,v1,normal,0
4677,EQ-005,normal,v1,normal,0
4525,EQ-005,normal,v1,normal,0
1443,EQ-002,normal,v1,normal,0
1897,EQ-002,normal,v1,thermal_runaway,1
855,EQ-001,normal,v1,normal,0
3053,EQ-004,high_load,v1,normal,0
4019,EQ-005,normal,v1,normal,0
3301,EQ-004,normal,v1,thermal_runaway,1
1128,EQ-002,normal,v1,normal,0
2213,EQ-003,normal,v1,normal,0
3515,EQ-004,normal,v1,normal,0
4540,EQ-005,normal,v1,normal,0
1631,EQ-002,normal,v1,normal,0
2976,EQ-004,high_load,v1,normal,0
3247,EQ-004,normal,v1,normal,0
3242,EQ-004,normal,v1,normal,0
3373,EQ-004,normal,v1,normal,0
3049,EQ-004,high_load,v1,normal,0
886,EQ-001,normal,v1,normal,0
3850,EQ-004,normal,v1,bearing_degradation,1
4249,EQ-005,normal,v1,normal,0
2180,EQ-003,normal,v1,normal,0
1066,EQ-002,idle,v1,normal,0
311,EQ-001,normal,v1,normal,0
1150,EQ-002,normal,v1,pressure_leak,1
3918,EQ-004,startup,v1,normal,0
990,EQ-002,high_load,v1,normal,0
2942,EQ-004,cooldown,v1,normal,0
1377,EQ-002,normal,v1,normal,0
3206,EQ-004,normal,v1,normal,0
871,EQ-001,normal,v1,normal,0
3846,EQ-004,normal,v1,normal,0
1214,EQ-002,normal,v1,pressure_leak,1
575,EQ-001,normal,v1,normal,0
2164,EQ-003,normal,v1,normal,0
1536,EQ-002,normal,v1,normal,0
3861,EQ-004,normal,v1,sensor_malfunction,1
1514,EQ-002,normal,v1,normal,0
4161,EQ-005,normal,v1,normal,0
3745,EQ-004,normal,v1,normal,0
4643,EQ-005,normal,v1,bearing_degradation,1
2541,EQ-003,normal,v1,normal,0
1830,EQ-002,normal,v1,normal,0
516,EQ-001,normal,v1,normal,0
2723,EQ-003,normal,v1,bearing_degradation,1
1239,EQ-002,normal,v1,normal,0
2422,EQ-003,normal,v1,bearing_degradation,1
3383,EQ-004,normal,v1,pressure_leak,1
4438,EQ-005,normal,v1,normal,0
412,EQ-001,normal,v1,normal,0
3573,EQ-004,normal,v1,normal,0
860,EQ-001,normal,v1,normal,0
2067,EQ-003,high_load,v1,normal,0
4640,EQ-005,normal,v1,bearing_degradation,1
610,EQ-001,normal,v1,normal,0
1962,EQ-003,cooldown,v1,normal,0
2866,EQ-003,normal,v1,normal,0
1718,EQ-002,normal,v1,bearing_degradation,1
4674,EQ-005,normal,v1,normal,0
3296,EQ-004,normal,v1,thermal_runaway,1
3969,EQ-005,high_load,v1,normal,0
1945,EQ-002,normal,v1,normal,0
3802,EQ-004,normal,v1,normal,0
3776,EQ-004,normal,v1,normal,0
1154,EQ-002,normal,v1,normal,0
2079,EQ-003,normal,v1,normal,0
2522,EQ-003,normal,v1,normal,0
1068,EQ-002,idle,v1,normal,0
4004,EQ-005,idle,v1,normal,0
4036,EQ-005,normal,v1,normal,0
3437,EQ-004,normal,v1,normal,0
1072,EQ-002,normal,v1,normal,0
3143,EQ-004,normal,v1,normal,0
963,EQ-001,normal,v1,normal,0
659,EQ-001,normal,v1,normal,0
3099,EQ-004,normal,v1,normal,0
1559,EQ-002,normal,v1,normal,0
2935,EQ-003,normal,v1,normal,0
3332,EQ-004,normal,v1,normal,0
3605,EQ-004,normal,v1,normal,0
4343,EQ-005,normal,v1,normal,0
1455,EQ-002,normal,v1,normal,0
4741,EQ-005,normal,v1,normal,0
371,EQ-001,normal,v1,normal,0
4000,EQ-005,high_load,v1,normal,0
3948,EQ-005,high_load,v1,normal,0
1859,EQ-002,normal,v1,normal,0
1843,EQ-002,normal,v1,normal,0
3554,EQ-004,normal,v1,bearing_degradation,1
1857,EQ-002,normal,v1,normal,0
3330,EQ-004,normal,v1,normal,0
3096,EQ-004,normal,v1,normal,0
2777,EQ-003,normal,v1,normal,0
3130,EQ-004,normal,v1,normal,0
4690,EQ-005,normal,v1,normal,0
1600,EQ-002,normal,v1,normal,0
2965,EQ-004,high_load,v1,bearing_degradation,1
2271,EQ-003,normal,v1,normal,0
2163,EQ-003,normal,v1,normal,0
295,EQ-001,normal,v1,normal,0
1847,EQ-002,normal,v1,normal,0
2712,EQ-003,normal,v1,normal,0
2452,EQ-003,normal,v1,normal,0
4704,EQ-005,normal,v1,normal,0
92,EQ-001,high_load,v1,normal,0
1006,EQ-002,high_load,v1,normal,0
206,EQ-001,normal,v1,bearing_degradation,1
790,EQ-001,normal,v1,normal,0
997,EQ-002,high_load,v1,normal,0
3707,EQ-004,normal,v1,normal,0
4356,EQ-005,normal,v1,thermal_runaway,1
933,EQ-001,normal,v1,normal,0
1932,EQ-002,normal,v1,normal,0
4259,EQ-005,normal,v1,normal,0
2618,EQ-003,normal,v1,normal,0
2102,EQ-003,normal,v1,normal,0
238,EQ-001,normal,v1,thermal_runaway,1
4568,EQ-005,normal,v1,normal,0
1998,EQ-003,high_load,v1,pressure_leak,1
938,EQ-001,normal,v1,normal,0
4538,EQ-005,normal,v1,normal,0
3211,EQ-004,normal,v1,normal,0
4837,EQ-005,normal,v1,sensor_malfunction,1
947,EQ-001,normal,v1,normal,0
3837,EQ-004,normal,v1,normal,0
613,EQ-001,normal,v1,normal,0
3487,EQ-004,normal,v1,normal,0
601,EQ-001,normal,v1,normal,0
341,EQ-001,normal,v1,normal,0
4397,EQ-005,normal,v1,normal,0
3809,EQ-004,normal,v1,normal,0
2754,EQ-003,normal,v1,normal,0
1312,EQ-002,normal,v1,normal,0
483,EQ-001,normal,v1,normal,0
1670,EQ-002,normal,v1,normal,0
867,EQ-001,normal,v1,normal,0
3521,EQ-004,normal,v1,normal,0
3860,EQ-004,normal,v1,sensor_malfunction,1
2151,EQ-003,normal,v1,normal,0
623,EQ-001,normal,v1,normal,0
2277,EQ-003,normal,v1,bearing_degradation,1
4214,EQ-005,normal,v1,normal,0
1401,EQ-002,normal,v1,normal,0
1709,EQ-002,normal,v1,normal,0
3305,EQ-004,normal,v1,normal,0
3724,EQ-004,normal,v1,normal,0
4736,EQ-005,normal,v1,normal,0
538,EQ-001,normal,v1,normal,0
3585,EQ-004,normal,v1,normal,0
2667,EQ-003,normal,v1,normal,0
4801,EQ-005,normal,v1,thermal_runaway,1
3987,EQ-005,high_load,v1,normal,0
1920,EQ-002,normal,v1,normal,0
1790,EQ-002,normal,v1,normal,0
7,EQ-001,cooldown,v1,normal,0
2218,EQ-003,normal,v1,normal,0
4361,EQ-005,normal,v1,pressure_leak,1
382,EQ-001,normal,v1,normal,0
744,EQ-001,normal,v1,normal,0
28,EQ-001,high_load,v1,normal,0
387,EQ-001,normal,v1,normal,0
2510,EQ-003,normal,v1,thermal_runaway,1
3088,EQ-004,normal,v1,normal,0
4455,EQ-005,normal,v1,bearing_degradation,1
1487,EQ-002,normal,v1,normal,0
4427,EQ-005,normal,v1,normal,0
1668,EQ-002,normal,v1,normal,0
10,EQ-001,cooldown,v1,normal,0
3034,EQ-004,high_load,v1,normal,0
2707,EQ-003,normal,v1,normal,0
1672,EQ-002,normal,v1,normal,0
2140,EQ-003,normal,v1,normal,0
2974,EQ-004,high_load,v1,normal,0
1576,EQ-002,normal,v1,normal,0
2833,EQ-003,normal,v1,normal,0
419,EQ-001,normal,v1,thermal_runaway,1
3617,EQ-004,normal,v1,normal,0
822,EQ-001,normal,v1,normal,0
64,EQ-001,high_load,v1,normal,0
3149,EQ-004,normal,v1,normal,0
326,EQ-001,normal,v1,normal,0
3059,EQ-004,idle,v1,normal,0
